Range Time (seconds),Flowrate
635.6000000000176,215.80246913580248
635.7000000000177,215.80246913580248
635.8000000000177,215.80246913580248
635.9000000000177,215.80246913580248
636.0000000000177,215.80246913580248
636.1000000000178,215.80246913580248
636.2000000000178,215.80246913580248
636.3000000000178,215.80246913580248
636.4000000000178,215.80246913580248
636.5000000000178,215.80246913580248
636.6000000000179,215.80246913580248
636.7000000000179,215.80246913580248
636.8000000000179,215.80246913580248
636.9000000000179,215.80246913580248
637.000000000018,215.80246913580248
637.100000000018,215.80246913580248
637.200000000018,215.80246913580248
637.300000000018,215.80246913580248
637.400000000018,215.80246913580248
637.5000000000181,215.80246913580248
637.6000000000181,215.80246913580248
637.7000000000181,215.80246913580248
637.8000000000181,215.80246913580248
637.9000000000182,215.80246913580248
638.0000000000182,215.80246913580248
638.1000000000182,215.80246913580248
638.2000000000182,215.80246913580248
638.3000000000183,215.80246913580248
638.4000000000183,215.80246913580248
638.5000000000183,215.80246913580248
638.6000000000183,215.80246913580248
638.7000000000183,215.80246913580248
638.8000000000184,215.80246913580248
638.9000000000184,215.80246913580248
639.0000000000184,215.80246913580248
639.1000000000184,215.80246913580248
639.2000000000185,215.80246913580248
639.3000000000185,215.80246913580248
639.4000000000185,215.80246913580248
639.5000000000185,215.80246913580248
639.6000000000186,215.80246913580248
639.7000000000186,215.80246913580248
639.8000000000186,215.80246913580248
639.9000000000186,215.80246913580248
640.0000000000186,215.80246913580248
640.1000000000187,215.80246913580248
640.2000000000187,215.80246913580248
640.3000000000187,215.80246913580248
640.4000000000187,215.80246913580248
640.5000000000188,215.80246913580248
640.6000000000188,215.80246913580248
640.7000000000188,215.80246913580248
640.8000000000188,215.80246913580248
640.9000000000188,215.80246913580248
641.0000000000189,215.80246913580248
641.1000000000189,215.80246913580248
641.2000000000189,215.80246913580248
641.3000000000189,215.80246913580248
641.400000000019,215.80246913580248
641.500000000019,215.80246913580248
641.600000000019,215.80246913580248
641.700000000019,215.80246913580248
641.800000000019,215.80246913580248
641.9000000000191,215.80246913580248
642.0000000000191,215.80246913580248
642.1000000000191,215.80246913580248
642.2000000000191,215.80246913580248
642.3000000000192,215.80246913580248
642.4000000000192,215.80246913580248
642.5000000000192,215.80246913580248
642.6000000000192,215.80246913580248
642.7000000000193,215.80246913580248
642.8000000000193,215.80246913580248
642.9000000000193,215.80246913580248
643.0000000000193,215.80246913580248
643.1000000000193,215.80246913580248
643.2000000000194,215.80246913580248
643.3000000000194,215.80246913580248
643.4000000000194,215.80246913580248
643.5000000000194,215.80246913580248
643.6000000000195,215.80246913580248
643.7000000000195,215.80246913580248
643.8000000000195,215.80246913580248
643.9000000000195,215.80246913580248
644.0000000000196,215.80246913580248
644.1000000000196,215.80246913580248
644.2000000000196,215.80246913580248
644.3000000000196,215.80246913580248
644.4000000000196,215.80246913580248
644.5000000000197,215.80246913580248
644.6000000000197,215.80246913580248
644.7000000000197,215.80246913580248
644.8000000000197,215.80246913580248
644.9000000000198,215.80246913580248
