Range Time (seconds),Fuel Pressure
240.79999999997494,20.267992957746046
240.89999999997497,20.269728579811773
240.99999999997493,20.2714642018775
241.0999999999749,20.273199823943227
241.19999999997492,20.274935446008957
241.29999999997494,20.276671068074684
241.3999999999749,20.27840669014041
241.49999999997488,20.280142312206138
241.5999999999749,20.281877934271865
241.69999999997492,20.283613556337595
241.7999999999749,20.285349178403322
241.89999999997485,20.28708480046905
241.99999999997488,20.288820422534776
242.0999999999749,20.290556044600503
242.19999999997486,20.29229166666623
242.29999999997483,20.294027288731957
242.39999999997485,20.295762910797688
242.49999999997488,20.297498532863415
242.59999999997484,20.29923415492914
242.6999999999748,20.30096977699487
242.79999999997483,20.302705399060596
242.89999999997485,20.304441021126326
242.99999999997482,20.306176643192053
243.09999999997478,20.30791226525778
243.1999999999748,20.309647887323507
243.29999999997483,20.311383509389234
243.3999999999748,20.31311913145496
243.49999999997476,20.314854753520688
243.59999999997478,20.31659037558642
243.6999999999748,20.318325997652146
243.79999999997477,20.320061619717873
243.89999999997474,20.3217972417836
243.99999999997476,20.323532863849326
244.09999999997478,20.325268485915057
244.19999999997475,20.327004107980784
244.29999999997472,20.32873973004651
244.39999999997474,20.330475352112238
244.49999999997476,20.332210974177965
244.59999999997473,20.333946596243695
244.6999999999747,20.335682218309422
244.79999999997472,20.33741784037515
244.89999999997474,20.339153462440876
244.9999999999747,20.340889084506603
245.09999999997467,20.34262470657233
245.1999999999747,20.34436032863806
245.29999999997472,20.346095950703788
245.39999999997468,20.347831572769515
245.49999999997465,20.34956719483524
245.59999999997467,20.35130281690097
245.6999999999747,20.3530384389667
245.79999999997466,20.354774061032426
245.89999999997463,20.356509683098153
245.99999999997465,20.35824530516388
246.09999999997467,20.359980927229607
246.19999999997464,20.361716549295334
246.2999999999746,20.36345217136106
246.39999999997463,20.36518779342679
246.49999999997465,20.36692341549252
246.5999999999746,20.368659037558245
246.69999999997458,20.370394659623972
246.7999999999746,20.3721302816897
246.89999999997463,20.37386590375543
246.9999999999746,20.375601525821157
247.09999999997456,20.377337147886884
247.19999999997458,20.37907276995261
247.2999999999746,20.380808392018338
247.39999999997457,20.382544014084065
247.49999999997453,20.38427963614979
247.59999999997456,20.386015258215522
247.69999999997458,20.38775088028125
247.79999999997455,20.389486502346976
247.8999999999745,20.391222124412703
247.99999999997453,20.39295774647843
248.09999999997456,20.39469336854416
248.19999999997452,20.396428990609888
248.2999999999745,20.398164612675615
248.3999999999745,20.39990023474134
248.49999999997453,20.40163585680707
248.5999999999745,20.4033714788728
248.69999999997447,20.405107100938526
248.7999999999745,20.406842723004253
248.8999999999745,20.40857834506998
248.99999999997448,20.410313967135707
249.09999999997444,20.412049589201434
249.19999999997447,20.413785211267164
249.2999999999745,20.41552083333289
249.39999999997445,20.41725645539862
249.49999999997442,20.418992077464345
249.59999999997444,20.420727699530072
249.69999999997447,20.422463321595803
249.79999999997443,20.42419894366153
249.8999999999744,20.425934565727257
249.99999999997442,20.427670187792984
250.09999999997444,20.42940580985871
250.1999999999744,20.431141431924438
250.29999999997437,20.432877053990165
250.3999999999744,20.434612676055895
250.49999999997442,20.436348298121622
250.5999999999744,20.43808392018735
250.69999999997435,20.439819542253076
250.79999999997437,20.441555164318803
250.8999999999744,20.443290786384534
250.99999999997436,20.44502640845026
251.09999999997433,20.446762030515988
251.19999999997435,20.448497652581715
251.29999999997437,20.45023327464744
251.39999999997434,20.45196889671317
